dim,vcycle_converged_with_allocation,vcycle_time_with_allocation,vcycle_iterations_with_allocation,wcycle_converged_with_allocation,wcycle_time_with_allocation,wcycle_iterations_with_allocation,standard_converged_with_allocation,standard_time_with_allocation,standard_iterations_with_allocation,vcycle_converged_no_allocation,vcycle_time_no_allocation,vcycle_iterations_no_allocation,wcycle_converged_no_allocation,wcycle_time_no_allocation,wcycle_iterations_no_allocation,standard_converged_no_allocation,standard_time_no_allocation,standard_iterations_no_allocation,vcycle_wu,wcycle_wu,standard_wu
27,,,,,,,1,0.3183603286743164,600,,,,,,,1,0.05625295639038086,600,,,601.0
35,,,,,,,1,0.330061674118042,800,,,,,,,1,0.06523728370666504,800,,,801.0
46,,,,,,,1,0.27535510063171387,1600,,,,,,,1,0.10137248039245605,1600,,,1601.0
60,,,,,,,1,0.43219566345214844,2800,,,,,,,1,0.15495991706848145,2800,,,2801.0
78,,,,,,,1,0.529491662979126,4600,,,,,,,1,0.23712468147277832,4600,,,4601.0
101,,,,,,,1,0.7036638259887695,7800,,,,,,,1,0.37995004653930664,7800,,,7801.0
131,,,,,,,1,1.0067555904388428,13400,,,,,,,1,0.6471095085144043,13400,,,13401.0
170,,,,,,,1,1.5966660976409912,22400,,,,,,,1,1.248999834060669,22400,,,22401.0
221,,,,,,,1,3.6338939666748047,38000,,,,,,,1,3.0935773849487305,38000,,,38001.0
287,,,,,,,1,8.399719715118408,64200,,,,,,,1,7.757261037826538,64200,,,64201.0
373,,,,,,,1,23.790815353393555,108600,,,,,,,1,22.849977493286133,108600,,,108601.0
485,,,,,,,1,63.922505140304565,183600,,,,,,,1,62.488686323165894,183600,,,183601.0
630,,,,,,,1,179.59316396713257,310000,,,,,,,1,177.34978199005127,310000,,,310001.0
16,1,1.4075758457183838,19,1,1.9862122535705566,18,,,,1,0.3045806884765625,19,1,0.593695878982544,18,,,,159.375,213.75,
32,1,1.9274539947509766,27,1,2.674407958984375,20,,,,1,0.44838809967041016,27,1,1.0139131546020508,20,,,,223.78125,244.125,
64,1,2.3809092044830322,30,1,3.712890386581421,18,,,,1,0.6049795150756836,30,1,1.697139024734497,18,,,,247.939453125,224.4375,
128,1,3.0106966495513916,31,1,5.0144853591918945,16,,,,1,0.7495555877685547,31,1,2.697930097579956,16,,,,255.984375,202.40625,
256,1,3.9118733406066895,32,1,7.509827375411987,15,,,,1,0.929271936416626,32,1,4.246176719665527,15,,,,263.9959716796875,191.25,
512,1,5.286138534545898,32,1,11.948411703109741,14,,,,1,1.2095947265625,32,1,7.352158784866333,14,,,,263.9989929199219,179.6484375,
1024,1,11.052774667739868,33,1,23.21798539161682,13,,,,1,2.1364593505859375,33,1,13.807367324829102,13,,,,271.99974060058594,167.8359375,
2048,1,31.774481773376465,33,1,51.62360882759094,12,,,,1,5.696074485778809,33,1,25.044789791107178,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.20018911361694336,200,,,,,,,1,0.038039445877075195,200,,,201.0
21,,,,,,,1,0.2067396640777588,300,,,,,,,1,0.04273200035095215,300,,,301.0
27,,,,,,,1,0.2207343578338623,600,,,,,,,1,0.056583404541015625,600,,,601.0
35,,,,,,,1,0.3312654495239258,800,,,,,,,1,0.06546235084533691,800,,,801.0
46,,,,,,,1,0.37372350692749023,1600,,,,,,,1,0.10278892517089844,1600,,,1601.0
60,,,,,,,1,0.43736696243286133,2800,,,,,,,1,0.15764188766479492,2800,,,2801.0
78,,,,,,,1,0.5289504528045654,4600,,,,,,,1,0.23892807960510254,4600,,,4601.0
101,,,,,,,1,0.5996770858764648,7800,,,,,,,1,0.38132691383361816,7800,,,7801.0
131,,,,,,,1,0.8957908153533936,13400,,,,,,,1,0.6385657787322998,13400,,,13401.0
170,,,,,,,1,1.6944777965545654,22400,,,,,,,1,1.2531633377075195,22400,,,22401.0
221,,,,,,,1,3.6303629875183105,38000,,,,,,,1,3.092297315597534,38000,,,38001.0
287,,,,,,,1,8.409326553344727,64200,,,,,,,1,7.759307861328125,64200,,,64201.0
373,,,,,,,1,23.9064884185791,108600,,,,,,,1,22.842153310775757,108600,,,108601.0
485,,,,,,,1,64.02164769172668,183600,,,,,,,1,62.494672536849976,183600,,,183601.0
630,,,,,,,1,179.7318024635315,310000,,,,,,,1,177.34636569023132,310000,,,310001.0
16,1,1.4006686210632324,19,1,1.9583380222320557,18,,,,1,0.3053100109100342,19,1,0.6140103340148926,18,,,,159.375,213.75,
32,1,1.978170394897461,27,1,2.6760520935058594,20,,,,1,0.4549095630645752,27,1,1.0649094581604004,20,,,,223.78125,244.125,
64,1,2.3814094066619873,30,1,3.6175224781036377,18,,,,1,0.5985207557678223,30,1,1.603715181350708,18,,,,247.939453125,224.4375,
128,1,3.012529134750366,31,1,5.040224075317383,16,,,,1,0.7372949123382568,31,1,2.6948325634002686,16,,,,255.984375,202.40625,
256,1,3.873471736907959,32,1,7.683610200881958,15,,,,1,0.9218451976776123,32,1,4.46499228477478,15,,,,263.9959716796875,191.25,
512,1,5.320842742919922,32,1,12.157317638397217,14,,,,1,1.206207036972046,32,1,7.3958024978637695,14,,,,263.9989929199219,179.6484375,
1024,1,10.952266931533813,33,1,22.96752691268921,13,,,,1,2.1480467319488525,33,1,13.781635046005249,13,,,,271.99974060058594,167.8359375,
2048,1,31.658219814300537,33,1,51.551536560058594,12,,,,1,5.688548564910889,33,1,25.129868745803833,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.19907927513122559,200,,,,,,,1,0.03838396072387695,200,,,201.0
21,,,,,,,1,0.2062549591064453,300,,,,,,,1,0.04323434829711914,300,,,301.0
27,,,,,,,1,0.3198525905609131,600,,,,,,,1,0.056468963623046875,600,,,601.0
35,,,,,,,1,0.33099937438964844,800,,,,,,,1,0.06592178344726562,800,,,801.0
46,,,,,,,1,0.3728041648864746,1600,,,,,,,1,0.10022139549255371,1600,,,1601.0
60,,,,,,,1,0.3405139446258545,2800,,,,,,,1,0.15767598152160645,2800,,,2801.0
78,,,,,,,1,0.43590617179870605,4600,,,,,,,1,0.23885440826416016,4600,,,4601.0
101,,,,,,,1,0.703437328338623,7800,,,,,,,1,0.38731884956359863,7800,,,7801.0
131,,,,,,,1,0.9050371646881104,13400,,,,,,,1,0.637514591217041,13400,,,13401.0
170,,,,,,,1,1.6124842166900635,22400,,,,,,,1,1.2522966861724854,22400,,,22401.0
221,,,,,,,1,3.5448670387268066,38000,,,,,,,1,3.0936391353607178,38000,,,38001.0
287,,,,,,,1,8.422247886657715,64200,,,,,,,1,7.759310722351074,64200,,,64201.0
373,,,,,,,1,23.770418405532837,108600,,,,,,,1,22.84333300590515,108600,,,108601.0
485,,,,,,,1,63.95571160316467,183600,,,,,,,1,62.50130343437195,183600,,,183601.0
630,,,,,,,1,179.76442408561707,310000,,,,,,,1,177.360196352005,310000,,,310001.0
16,1,1.407280683517456,19,1,1.952843427658081,18,,,,1,0.30904483795166016,19,1,0.611412525177002,18,,,,159.375,213.75,
32,1,1.9615240097045898,27,1,2.6792142391204834,20,,,,1,0.4560372829437256,27,1,1.0380005836486816,20,,,,223.78125,244.125,
64,1,2.391711473464966,30,1,3.608649492263794,18,,,,1,0.5934567451477051,30,1,1.6121647357940674,18,,,,247.939453125,224.4375,
128,1,3.0048868656158447,31,1,4.936079263687134,16,,,,1,0.7598302364349365,31,1,2.525529146194458,16,,,,255.984375,202.40625,
256,1,3.890507936477661,32,1,7.676081418991089,15,,,,1,0.921682596206665,32,1,4.39769983291626,15,,,,263.9959716796875,191.25,
512,1,5.46733283996582,32,1,12.618646621704102,14,,,,1,1.2006785869598389,32,1,7.825081825256348,14,,,,263.9989929199219,179.6484375,
1024,1,10.907451152801514,33,1,22.06290292739868,13,,,,1,2.142481803894043,33,1,12.946261405944824,13,,,,271.99974060058594,167.8359375,
2048,1,31.756719827651978,33,1,51.71080493927002,12,,,,1,5.666668176651001,33,1,25.211092472076416,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.297072172164917,200,,,,,,,1,0.03809094429016113,200,,,201.0
21,,,,,,,1,0.2038562297821045,300,,,,,,,1,0.04302406311035156,300,,,301.0
27,,,,,,,1,0.22240495681762695,600,,,,,,,1,0.0567784309387207,600,,,601.0
35,,,,,,,1,0.2296314239501953,800,,,,,,,1,0.0643463134765625,800,,,801.0
46,,,,,,,1,0.3734269142150879,1600,,,,,,,1,0.1026298999786377,1600,,,1601.0
60,,,,,,,1,0.4409184455871582,2800,,,,,,,1,0.15731501579284668,2800,,,2801.0
78,,,,,,,1,0.4289536476135254,4600,,,,,,,1,0.23382902145385742,4600,,,4601.0
101,,,,,,,1,0.5995335578918457,7800,,,,,,,1,0.3832275867462158,7800,,,7801.0
131,,,,,,,1,0.9054481983184814,13400,,,,,,,1,0.6424894332885742,13400,,,13401.0
170,,,,,,,1,1.6902506351470947,22400,,,,,,,1,1.2492432594299316,22400,,,22401.0
221,,,,,,,1,3.631066083908081,38000,,,,,,,1,3.091500759124756,38000,,,38001.0
287,,,,,,,1,8.418829917907715,64200,,,,,,,1,7.75843620300293,64200,,,64201.0
373,,,,,,,1,23.81514286994934,108600,,,,,,,1,22.84520649909973,108600,,,108601.0
485,,,,,,,1,63.9483380317688,183600,,,,,,,1,62.49534726142883,183600,,,183601.0
630,,,,,,,1,179.7345850467682,310000,,,,,,,1,177.37314176559448,310000,,,310001.0
16,1,1.3982036113739014,19,1,1.9542458057403564,18,,,,1,0.30546092987060547,19,1,0.5893518924713135,18,,,,159.375,213.75,
32,1,1.9586663246154785,27,1,2.7148547172546387,20,,,,1,0.4470794200897217,27,1,1.0698049068450928,20,,,,223.78125,244.125,
64,1,2.4000611305236816,30,1,3.7641308307647705,18,,,,1,0.6095120906829834,30,1,1.69793701171875,18,,,,247.939453125,224.4375,
128,1,3.026688575744629,31,1,5.043931007385254,16,,,,1,0.7461402416229248,31,1,2.713148593902588,16,,,,255.984375,202.40625,
256,1,3.9310169219970703,32,1,7.602602243423462,15,,,,1,0.9206860065460205,32,1,4.214884281158447,15,,,,263.9959716796875,191.25,
512,1,5.315502882003784,32,1,11.869272708892822,14,,,,1,1.1909475326538086,32,1,7.18120813369751,14,,,,263.9989929199219,179.6484375,
1024,1,10.963321447372437,33,1,23.140509366989136,13,,,,1,2.1382477283477783,33,1,13.821176767349243,13,,,,271.99974060058594,167.8359375,
2048,1,31.995161294937134,33,1,52.012911319732666,12,,,,1,5.680536270141602,33,1,25.321600914001465,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.29851460456848145,200,,,,,,,1,0.03864455223083496,200,,,201.0
21,,,,,,,1,0.304654598236084,300,,,,,,,1,0.04284858703613281,300,,,301.0
27,,,,,,,1,0.22188997268676758,600,,,,,,,1,0.056305646896362305,600,,,601.0
35,,,,,,,1,0.32747316360473633,800,,,,,,,1,0.06523776054382324,800,,,801.0
46,,,,,,,1,0.27577996253967285,1600,,,,,,,1,0.1019446849822998,1600,,,1601.0
60,,,,,,,1,0.4344332218170166,2800,,,,,,,1,0.1553056240081787,2800,,,2801.0
78,,,,,,,1,0.5301234722137451,4600,,,,,,,1,0.23537445068359375,4600,,,4601.0
101,,,,,,,1,0.6028463840484619,7800,,,,,,,1,0.3819754123687744,7800,,,7801.0
131,,,,,,,1,0.9292614459991455,13400,,,,,,,1,0.6596801280975342,13400,,,13401.0
170,,,,,,,1,1.7043635845184326,22400,,,,,,,1,1.2500367164611816,22400,,,22401.0
221,,,,,,,1,3.6401712894439697,38000,,,,,,,1,3.092388868331909,38000,,,38001.0
287,,,,,,,1,8.510089635848999,64200,,,,,,,1,7.760843992233276,64200,,,64201.0
373,,,,,,,1,23.90701651573181,108600,,,,,,,1,22.841191291809082,108600,,,108601.0
485,,,,,,,1,64.06001400947571,183600,,,,,,,1,62.49871826171875,183600,,,183601.0
630,,,,,,,1,179.6799120903015,310000,,,,,,,1,177.37266564369202,310000,,,310001.0
16,1,1.4044113159179688,19,1,1.9461352825164795,18,,,,1,0.3094825744628906,19,1,0.5820367336273193,18,,,,159.375,213.75,
32,1,1.9983129501342773,27,1,2.7771871089935303,20,,,,1,0.4737892150878906,27,1,1.0728893280029297,20,,,,223.78125,244.125,
64,1,2.3904638290405273,30,1,3.721595048904419,18,,,,1,0.6058640480041504,30,1,1.7095756530761719,18,,,,247.939453125,224.4375,
128,1,2.9919817447662354,31,1,5.039652585983276,16,,,,1,0.7638421058654785,31,1,2.7205164432525635,16,,,,255.984375,202.40625,
256,1,4.021559953689575,32,1,7.603344202041626,15,,,,1,0.9467811584472656,32,1,4.286054849624634,15,,,,263.9959716796875,191.25,
512,1,5.2995734214782715,32,1,12.276447534561157,14,,,,1,1.194885492324829,32,1,7.727262735366821,14,,,,263.9989929199219,179.6484375,
1024,1,11.153913021087646,33,1,23.238281726837158,13,,,,1,2.134099006652832,33,1,13.787904739379883,13,,,,271.99974060058594,167.8359375,
2048,1,32.21961522102356,33,1,52.25244402885437,12,,,,1,5.703032493591309,33,1,25.31648063659668,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.2990577220916748,200,,,,,,,1,0.038313865661621094,200,,,201.0
21,,,,,,,1,0.30292701721191406,300,,,,,,,1,0.042018890380859375,300,,,301.0
27,,,,,,,1,0.31856584548950195,600,,,,,,,1,0.05550742149353027,600,,,601.0
35,,,,,,,1,0.3292882442474365,800,,,,,,,1,0.06489300727844238,800,,,801.0
46,,,,,,,1,0.3668985366821289,1600,,,,,,,1,0.10222721099853516,1600,,,1601.0
60,,,,,,,1,0.43642568588256836,2800,,,,,,,1,0.15694117546081543,2800,,,2801.0
78,,,,,,,1,0.5328962802886963,4600,,,,,,,1,0.23621082305908203,4600,,,4601.0
101,,,,,,,1,0.6074259281158447,7800,,,,,,,1,0.381455659866333,7800,,,7801.0
131,,,,,,,1,0.894524097442627,13400,,,,,,,1,0.6261756420135498,13400,,,13401.0
170,,,,,,,1,1.6987495422363281,22400,,,,,,,1,1.249202013015747,22400,,,22401.0
221,,,,,,,1,3.5545706748962402,38000,,,,,,,1,3.092562437057495,38000,,,38001.0
287,,,,,,,1,8.48042607307434,64200,,,,,,,1,7.759692668914795,64200,,,64201.0
373,,,,,,,1,23.905999183654785,108600,,,,,,,1,22.84310746192932,108600,,,108601.0
485,,,,,,,1,63.98323321342468,183600,,,,,,,1,62.49094867706299,183600,,,183601.0
630,,,,,,,1,179.61895179748535,310000,,,,,,,1,177.34738993644714,310000,,,310001.0
16,1,1.4077768325805664,19,1,1.9893519878387451,18,,,,1,0.31490445137023926,19,1,0.6148190498352051,18,,,,159.375,213.75,
32,1,1.9544157981872559,27,1,2.684931755065918,20,,,,1,0.4603309631347656,27,1,1.0300796031951904,20,,,,223.78125,244.125,
64,1,2.3620800971984863,30,1,3.629228353500366,18,,,,1,0.5969529151916504,30,1,1.685725450515747,18,,,,247.939453125,224.4375,
128,1,3.020437002182007,31,1,5.0542261600494385,16,,,,1,0.7440793514251709,31,1,2.7093007564544678,16,,,,255.984375,202.40625,
256,1,3.952073335647583,32,1,7.631038665771484,15,,,,1,0.9230828285217285,32,1,4.617119312286377,15,,,,263.9959716796875,191.25,
512,1,5.34717321395874,32,1,12.358570337295532,14,,,,1,1.2139365673065186,32,1,7.621405124664307,14,,,,263.9989929199219,179.6484375,
1024,1,11.195054292678833,33,1,22.377206325531006,13,,,,1,2.140786647796631,33,1,12.845568418502808,13,,,,271.99974060058594,167.8359375,
2048,1,31.737385034561157,33,1,52.33994388580322,12,,,,1,5.6856889724731445,33,1,25.565215826034546,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.20180821418762207,200,,,,,,,1,0.03820443153381348,200,,,201.0
21,,,,,,,1,0.20739531517028809,300,,,,,,,1,0.04292035102844238,300,,,301.0
27,,,,,,,1,0.32000279426574707,600,,,,,,,1,0.056615591049194336,600,,,601.0
35,,,,,,,1,0.3299901485443115,800,,,,,,,1,0.0649561882019043,800,,,801.0
46,,,,,,,1,0.37320756912231445,1600,,,,,,,1,0.10136580467224121,1600,,,1601.0
60,,,,,,,1,0.4348134994506836,2800,,,,,,,1,0.15470004081726074,2800,,,2801.0
78,,,,,,,1,0.42914414405822754,4600,,,,,,,1,0.23777127265930176,4600,,,4601.0
101,,,,,,,1,0.7027828693389893,7800,,,,,,,1,0.3850135803222656,7800,,,7801.0
131,,,,,,,1,0.9921057224273682,13400,,,,,,,1,0.6370251178741455,13400,,,13401.0
170,,,,,,,1,1.693702220916748,22400,,,,,,,1,1.249147653579712,22400,,,22401.0
221,,,,,,,1,3.6412153244018555,38000,,,,,,,1,3.0920116901397705,38000,,,38001.0
287,,,,,,,1,8.402528285980225,64200,,,,,,,1,7.757785797119141,64200,,,64201.0
373,,,,,,,1,23.787331104278564,108600,,,,,,,1,22.84004545211792,108600,,,108601.0
485,,,,,,,1,64.08045697212219,183600,,,,,,,1,62.5013689994812,183600,,,183601.0
630,,,,,,,1,179.62566757202148,310000,,,,,,,1,177.344220161438,310000,,,310001.0
16,1,1.4106013774871826,19,1,1.9820382595062256,18,,,,1,0.3094329833984375,19,1,0.6029794216156006,18,,,,159.375,213.75,
32,1,1.9546046257019043,27,1,2.6641182899475098,20,,,,1,0.4495368003845215,27,1,1.0125646591186523,20,,,,223.78125,244.125,
64,1,2.371919870376587,30,1,3.6250686645507812,18,,,,1,0.5868604183197021,30,1,1.5957415103912354,18,,,,247.939453125,224.4375,
128,1,2.9869747161865234,31,1,5.022367715835571,16,,,,1,0.7338166236877441,31,1,2.5196967124938965,16,,,,255.984375,202.40625,
256,1,3.918513298034668,32,1,7.618326187133789,15,,,,1,0.9232006072998047,32,1,4.465406179428101,15,,,,263.9959716796875,191.25,
512,1,5.323829650878906,32,1,12.131616353988647,14,,,,1,1.206557273864746,32,1,7.527098894119263,14,,,,263.9989929199219,179.6484375,
1024,1,10.9270339012146,33,1,22.979965686798096,13,,,,1,2.139031171798706,33,1,13.91888689994812,13,,,,271.99974060058594,167.8359375,
2048,1,31.982819318771362,33,1,51.88995957374573,12,,,,1,5.685071229934692,33,1,25.064794778823853,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.19723749160766602,200,,,,,,,1,0.0376887321472168,200,,,201.0
21,,,,,,,1,0.20635223388671875,300,,,,,,,1,0.04290437698364258,300,,,301.0
27,,,,,,,1,0.3201894760131836,600,,,,,,,1,0.05646467208862305,600,,,601.0
35,,,,,,,1,0.3331267833709717,800,,,,,,,1,0.0660099983215332,800,,,801.0
46,,,,,,,1,0.37294936180114746,1600,,,,,,,1,0.10241556167602539,1600,,,1601.0
60,,,,,,,1,0.3409543037414551,2800,,,,,,,1,0.15678000450134277,2800,,,2801.0
78,,,,,,,1,0.5340428352355957,4600,,,,,,,1,0.23829936981201172,4600,,,4601.0
101,,,,,,,1,0.7080094814300537,7800,,,,,,,1,0.3855443000793457,7800,,,7801.0
131,,,,,,,1,0.907010555267334,13400,,,,,,,1,0.6358861923217773,13400,,,13401.0
170,,,,,,,1,1.5918397903442383,22400,,,,,,,1,1.2515876293182373,22400,,,22401.0
221,,,,,,,1,3.6349031925201416,38000,,,,,,,1,3.0922441482543945,38000,,,38001.0
287,,,,,,,1,8.50826120376587,64200,,,,,,,1,7.759224891662598,64200,,,64201.0
373,,,,,,,1,23.893235445022583,108600,,,,,,,1,22.840245008468628,108600,,,108601.0
485,,,,,,,1,64.02513074874878,183600,,,,,,,1,62.50187277793884,183600,,,183601.0
630,,,,,,,1,179.7008044719696,310000,,,,,,,1,177.34164905548096,310000,,,310001.0
16,1,1.4036998748779297,19,1,1.983478307723999,18,,,,1,0.30933642387390137,19,1,0.5960714817047119,18,,,,159.375,213.75,
32,1,1.9618268013000488,27,1,2.683485984802246,20,,,,1,0.46001100540161133,27,1,1.0675809383392334,20,,,,223.78125,244.125,
64,1,2.3843469619750977,30,1,3.631671190261841,18,,,,1,0.596367359161377,30,1,1.5991284847259521,18,,,,247.939453125,224.4375,
128,1,3.008906364440918,31,1,4.889130115509033,16,,,,1,0.7544577121734619,31,1,2.7129154205322266,16,,,,255.984375,202.40625,
256,1,3.896996021270752,32,1,7.644214630126953,15,,,,1,0.9242594242095947,32,1,4.247462272644043,15,,,,263.9959716796875,191.25,
512,1,5.3236072063446045,32,1,12.364862203598022,14,,,,1,1.198843240737915,32,1,7.682863473892212,14,,,,263.9989929199219,179.6484375,
1024,1,10.96608018875122,33,1,22.217705726623535,13,,,,1,2.1326756477355957,33,1,12.838333368301392,13,,,,271.99974060058594,167.8359375,
2048,1,31.814408540725708,33,1,51.253504276275635,12,,,,1,5.692471027374268,33,1,25.06154179573059,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.2988424301147461,200,,,,,,,1,0.03829622268676758,200,,,201.0
21,,,,,,,1,0.20644879341125488,300,,,,,,,1,0.042849063873291016,300,,,301.0
27,,,,,,,1,0.22300314903259277,600,,,,,,,1,0.05713176727294922,600,,,601.0
35,,,,,,,1,0.32967400550842285,800,,,,,,,1,0.06466197967529297,800,,,801.0
46,,,,,,,1,0.27944135665893555,1600,,,,,,,1,0.10143566131591797,1600,,,1601.0
60,,,,,,,1,0.43237733840942383,2800,,,,,,,1,0.15494561195373535,2800,,,2801.0
78,,,,,,,1,0.5339515209197998,4600,,,,,,,1,0.23919177055358887,4600,,,4601.0
101,,,,,,,1,0.7003912925720215,7800,,,,,,,1,0.38561463356018066,7800,,,7801.0
131,,,,,,,1,0.8778257369995117,13400,,,,,,,1,0.6230111122131348,13400,,,13401.0
170,,,,,,,1,1.5872838497161865,22400,,,,,,,1,1.2517833709716797,22400,,,22401.0
221,,,,,,,1,3.6590166091918945,38000,,,,,,,1,3.0937435626983643,38000,,,38001.0
287,,,,,,,1,8.39652132987976,64200,,,,,,,1,7.758479833602905,64200,,,64201.0
373,,,,,,,1,23.80867052078247,108600,,,,,,,1,22.844897270202637,108600,,,108601.0
485,,,,,,,1,64.05259847640991,183600,,,,,,,1,62.49576258659363,183600,,,183601.0
630,,,,,,,1,179.79289484024048,310000,,,,,,,1,177.3512237071991,310000,,,310001.0
16,1,1.4154868125915527,19,1,1.9760112762451172,18,,,,1,0.3115551471710205,19,1,0.591437816619873,18,,,,159.375,213.75,
32,1,1.928440809249878,27,1,2.6921374797821045,20,,,,1,0.45085763931274414,27,1,1.0591182708740234,20,,,,223.78125,244.125,
64,1,2.3786368370056152,30,1,3.6978609561920166,18,,,,1,0.5880954265594482,30,1,1.6790680885314941,18,,,,247.939453125,224.4375,
128,1,3.0100884437561035,31,1,5.033721685409546,16,,,,1,0.7471921443939209,31,1,2.711940050125122,16,,,,255.984375,202.40625,
256,1,3.9124183654785156,32,1,7.749898433685303,15,,,,1,0.9308962821960449,32,1,4.415980815887451,15,,,,263.9959716796875,191.25,
512,1,5.336561679840088,32,1,12.299734115600586,14,,,,1,1.2079861164093018,32,1,7.742139577865601,14,,,,263.9989929199219,179.6484375,
1024,1,10.960594177246094,33,1,22.78560781478882,13,,,,1,2.1436941623687744,33,1,13.321427583694458,13,,,,271.99974060058594,167.8359375,
2048,1,31.72145962715149,33,1,52.00619864463806,12,,,,1,5.670645236968994,33,1,25.3113272190094,12,,,,271.9999351501465,155.923828125,
16,,,,,,,1,0.2975738048553467,200,,,,,,,1,0.038307905197143555,200,,,201.0
21,,,,,,,1,0.2045900821685791,300,,,,,,,1,0.042557716369628906,300,,,301.0
27,,,,,,,1,0.3198573589324951,600,,,,,,,1,0.05675697326660156,600,,,601.0
35,,,,,,,1,0.32985377311706543,800,,,,,,,1,0.06504702568054199,800,,,801.0
46,,,,,,,1,0.3743741512298584,1600,,,,,,,1,0.10205745697021484,1600,,,1601.0
60,,,,,,,1,0.4306907653808594,2800,,,,,,,1,0.15500521659851074,2800,,,2801.0
78,,,,,,,1,0.5316016674041748,4600,,,,,,,1,0.2378983497619629,4600,,,4601.0
101,,,,,,,1,0.7061545848846436,7800,,,,,,,1,0.38138794898986816,7800,,,7801.0
131,,,,,,,1,0.9030683040618896,13400,,,,,,,1,0.6331987380981445,13400,,,13401.0
170,,,,,,,1,1.7117905616760254,22400,,,,,,,1,1.250333547592163,22400,,,22401.0
221,,,,,,,1,3.639971971511841,38000,,,,,,,1,3.092164993286133,38000,,,38001.0
287,,,,,,,1,8.482640743255615,64200,,,,,,,1,7.761498689651489,64200,,,64201.0
373,,,,,,,1,23.81297016143799,108600,,,,,,,1,22.84688949584961,108600,,,108601.0
485,,,,,,,1,64.05035090446472,183600,,,,,,,1,62.501708984375,183600,,,183601.0
630,,,,,,,1,179.8154137134552,310000,,,,,,,1,177.3522412776947,310000,,,310001.0
